Country Name,Country Code,Series Name,Series Code,1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Mexico,MEX,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,49.9,..,47,..,44.2,42.9,39.7,..,40.2,..,40.2,..,37.3,..,40.3,..,31.4,..,28.8,..,30.3,..,21.8,..
"Micronesia, Fed. Sts.",FSM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2658.8325996376,2783.11617688558,2837.37254819023,2851.77205057009,2901.44991985215,2821.34187864956,2891.87328761566,2906.26900346369,2872.93413245672,2825.09585444952,2878.11138616251,2950.79872636978,3036.44849382715,2970.26518835138,2851.03543413615,2774.69471408479,2891.32210264749,2893.08194960448,2903.55427515175,2890.49300548105,2996.31730468653,2918.51606374186,2973.05150996116,2923.22295188222,2919.04716355461
"Micronesia, Fed. Sts.",FSM,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,8.6,..,..,..,..,..,..,..,16,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,27.1,..,..,..,..,..,..,..,40.8,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,59.7,..,..,..,..,..,..,..,74.9,..,..,..,..,..,..,..,..,..,..
Moldova,MDA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1316.43254916007,1346.91567176561,1432.2768928234,1547.57421231612,1654.36629303195,1781.19145323724,1919.44550763748,2017.17730062908,2082.51260097669,2249.22589719372,2116.94357544097,2269.51116145996,2402.94446306051,2389.08666147529,2605.85029986142,2737.80185056647,2749.55137054338,2910.95486872376,3085.33305844263,3267.9961042872,3438.67732670712,3188.91691602699,3688.16729442144,3581.71972547709,3685.25670501181
Moldova,MDA,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,33.5,31.1,23.3,13.6,5.6,6.6,10.9,2,1,1,0.7,0.4,0.2,0.1,0,0,0,0.1,0,0,0,..,0,..,..
Moldova,MDA,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,66,64.7,55.1,40.5,27.7,28.7,35.7,10.6,6.5,7.2,6.6,4.5,3.1,2.3,1.6,0.8,0.9,1.1,0.7,0.6,0.4,..,0.3,..,..
Moldova,MDA,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,88.4,90.8,85.8,76.9,69.6,70.2,75.3,41.9,32.5,34,33,30.1,27,25.9,21.1,19.9,17.7,17.7,17.5,14.6,14.7,..,14.4,..,..
Monaco,MCO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,116188.604803201,120467.808533196,123183.004831338,124670.345647476,126299.168001323,129740.548672864,132564.736089156,140815.152408156,162098.943453973,163097.966733688,142205.995539685,141743.742237028,148269.833440103,146511.948802869,157257.894015605,165362.509615774,170338.680381498,173916.315783045,168744.994245276,178571.347957464,191194.562185505,166822.571755127,204610.120440895,228667.935282559,..
Monaco,MCO,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1554.05197183459,1557.43844017552,1589.40371767026,1649.93882429938,1750.19045781054,1919.75715306035,2041.86849401263,2197.6947830343,2400.22509316356,2585.82477848101,2521.5945282286,2646.56167654317,3057.31725486018,3374.43838312918,3697.60133986287,3909.91331954702,3919.35121343969,3892.65220400112,4023.78562311837,4242.30022157508,4385.11167680522,4106.60268340307,4107.18372095123,4249.67501406205,4483.75520166213
Mongolia,MNG,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,11.6,..,..,..,..,1.7,..,..,1.1,0.9,0.5,..,0.3,..,0.7,..,0.7,..,..,..,0.2,..
Mongolia,MNG,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,37.6,..,..,..,..,14.8,..,..,12.6,8.8,5.9,..,4.1,..,8.5,..,6.9,..,..,..,2.4,..
Mongolia,MNG,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,77.1,..,..,..,..,50.6,..,..,49,43.7,34,..,28.1,..,41.9,..,38.3,..,..,..,22.1,..
Montenegro,MNE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4290.89684941343,4431.60047014419,4462.34990117884,4529.12330572995,4623.0760644615,4819.14785988608,5013.1959009921,5435.88622103627,5798.06497333447,6205.8212472095,5833.65954418904,5982.19928466066,6168.84838637415,5995.77445120446,6202.50670294785,6307.01856129174,6517.19267514764,6707.85041020824,7023.43381181246,7381.80764032937,7684.18397197185,6515.53680560451,7390.30811727832,7889.23763310614,8375.22211138647
Montenegro,MNE,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,3,3,1.6,1.3,2.5,3.3,2.8,2,1.8,2,..,..
Montenegro,MNE,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,10.4,8.2,8.4,8,5.9,7,6.3,4.2,4.2,3.7,..,..
Montenegro,MNE,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,26.3,23.3,22.6,21.3,17.3,17.2,18.5,15.2,15.4,12.2,..,..
Morocco,MAR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1925.39514160156,1948.35461425781,2070.84765625,2120.13110351563,2222.93701171875,2295.01538085938,2336.50341796875,2484.974609375,2536.77734375,2646.06469726563,2709.4091796875,2766.921875,2879.9443359375,2927.29077148438,3006.31689453125,3047.13110351563,3139.22827148438,3116.56298828125,3234.75170898438,3296.19409179688,3355.61328125,3081.662109375,3293.703125,3300.7998046875,3370.83642578125
Morocco,MAR,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,7.9,..,..,..,..,..,4.2,..,..,..,..,..,..,1.4,..,..,..,..,..,..,..,..,..,..
Morocco,MAR,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,32.5,..,..,..,..,..,20.2,..,..,..,..,..,..,9.8,..,..,..,..,..,..,..,..,..,..
Morocco,MAR,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,68.2,..,..,..,..,..,59.2,..,..,..,..,..,..,42.1,..,..,..,..,..,..,..,..,..,..
Mozambique,MOZ,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,298.229600354859,293.231895626377,322.704256828301,344.927517545918,360.343788841539,379.858366403334,393.510954761018,421.562874007733,442.197515842164,460.387399376419,474.835717835762,492.567572391021,512.456395345933,536.990103623469,554.960755897719,579.642369195999,603.838513777915,612.724515323393,609.673549078088,612.599028645783,608.96363276244,584.314962076344,581.444300104411,590.368908379987,602.919979362696
Mozambique,MOZ,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,80.6,..,..,..,..,..,70.8,..,..,..,..,..,64.6,..,..,..,..,74.5,..,..,..,..
Mozambique,MOZ,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,92.5,..,..,..,..,..,89.6,..,..,..,..,..,83.1,..,..,..,..,88.6,..,..,..,..
Mozambique,MOZ,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,97.5,..,..,..,..,..,97,..,..,..,..,..,93.6,..,..,..,..,96.1,..,..,..,..
Myanmar,MMR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,263.958890942416,296.967689814803,327.231680831126,362.912395341764,409.244137850736,460.690672412736,518.969582121269,582.391011962396,647.416708532607,709.653468748701,779.93880510496,848.586717610603,888.773838872996,945.896792699941,1016.88780960663,1090.83255547564,1157.78396112581,1216.01262766582,1280.85424337536,1351.38830035161,1430.13634322583,1291.40780889804,1128.30976104801,1165.60552269408,1168.68760910701
Myanmar,MMR,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.2,..,2,..,..,..,..,..,..
Myanmar,MMR,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30,..,19.6,..,..,..,..,..,..
Myanmar,MMR,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,72.8,..,68.2,..,..,..,..,..,..
Namibia,NAM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3047.18628517046,3082.7592074118,3056.46768315407,3148.3527749676,3235.74673698855,3587.83872520559,3634.62032588633,3845.28837409643,4001.70898825704,4053.21999889968,4007.48526568225,4186.04214686402,4330.94402948598,4476.41435333873,4648.31715108154,4846.88951171527,4965.67276506551,4880.44503754673,4746.18332934152,4714.45251824565,4596.61957617524,4152.1806478348,4232.01893639407,4394.39709939339,4511.88939658345
Namibia,NAM,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,35.9,..,..,..,..,..,26.9,..,..,..,..,..,15.6,..,..,..,..,..,..,..,..
Namibia,NAM,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,60.2,..,..,..,..,..,51.6,..,..,..,..,..,33.3,..,..,..,..,..,..,..,..
Namibia,NAM,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,78,..,..,..,..,..,73.3,..,..,..,..,..,57.3,..,..,..,..,..,..,..,..
Nauru,NRU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4591.67573552761,4279.33447654172,3995.39820307639,3601.17285883406,3613.86839037645,3460.9470903175,3194.75529986863,2929.67575186107,2800.75783505059,4929.92813618685,4660.59326732875,4656.95253437898,5319.98039390665,6513.88573476439,6623.94105182962,7500.7346970579,7587.25441038889,7726.69356677306,7084.35099592623,6881.75424235268,7341.86820571878,7346.67044815047,7792.16322076098,7861.68347811258,7847.66487083935
Nauru,NRU,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,1.7,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,20.9,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,61.7,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,523.882608211102,546.931624056656,564.075425166893,556.368230267549,570.419573044065,589.757614155096,603.748845923187,618.559290898044,635.000081215644,669.556540328081,696.142765701755,726.055277363494,748.012492593826,781.103870872917,807.136938885908,853.148048376533,882.30766159992,878.150386680885,946.042555977729,1006.60690701003,1061.48627550472,1018.10791076278,1042.97397202867,1083.22037768939,1091.89569141093
Nepal,NPL,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,40.3,..,..,..,..,..,..,8.2,..,..,..,..,..,..,..,..,..,..,..,0.4,..
Nepal,NPL,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,70.6,..,..,..,..,..,..,40,..,..,..,..,..,..,..,..,..,..,..,7.5,..
Nepal,NPL,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,89.7,..,..,..,..,..,..,80.4,..,..,..,..,..,..,..,..,..,..,..,44.1,..
Netherlands,NLD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,39106.3881617199,40456.9422374474,41087.042173269,40914.3255026768,40785.1222216206,41450.4042697266,42201.7754133082,43592.3027449221,45138.678436798,45939.1481987846,44027.6025577706,44390.5044098134,44869.3129413094,44242.9735261304,44055.3042590473,44521.8945390276,45193.4032187971,45938.7850440865,46997.3454541962,47826.8191172843,48443.7320540283,46303.21886247,48913.5189902522,50546.7893728169,50100.1913678873
Netherlands,NLD,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.2,..,..,..,..,0.2,0.1,0,0,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0,0.2,0.1,0.1,0,0.1,..,..
Netherlands,NLD,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,0.5,..,..,..,..,0.4,0.2,0.1,0.1,0.2,0.2,0.1,0.2,0.1,0.2,0.2,0.1,0.2,0.3,0.2,0.1,0.1,0.1,..,..
Netherlands,NLD,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,0.7,..,..,..,..,0.8,0.5,0.2,0.4,0.6,0.4,0.2,0.4,0.2,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.2,0.3,..,..
New Caledonia,NCL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32428.5722348241,..,..,..,..,..,..,..,..
New Caledonia,NCL,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,30164.0852034973,30848.1860883256,31713.1301772319,32636.1375503767,33511.5504913352,34367.0062362204,35120.7355126427,35659.59616566,36406.1408058787,35651.0156373706,35278.0407763656,35392.017344657,35910.4173636577,36531.7484498327,37252.7570550478,38014.6435529728,38639.3501941427,39197.327525871,39691.2133196719,40350.9122003744,40651.9744673101,39596.5266174221,41225.7927835812,42320.892439076,41724.968527083
New Zealand,NZL,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1393.35450158218,1429.73878900298,1452.35699745063,1444.87519030588,1463.4711917234,1523.14039582565,1568.43367678941,1611.37864991485,1669.72530334893,1702.69629855448,1623.00144718308,1669.94471773256,1749.50436518209,1835.94758377865,1898.44293280725,1960.68817803783,2025.32477597575,2087.69686355558,2153.61273150083,2052.13338335777,1965.2754946487,1904.49290359384,2071.92379478002,2119.39517922306,2185.44813460409
Nicaragua,NIC,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,17.8,..,..,..,9.1,..,..,..,8.3,..,..,..,..,3.9,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,40.1,..,..,..,29.3,..,..,..,24.2,..,..,..,..,14.4,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,69,..,..,..,61,..,..,..,57.1,..,..,..,..,42.1,..,..,..,..,..,..,..,..,..
Niger,NER,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,407.554434017867,389.077522969398,403.176623559323,408.571358106071,403.064199429663,390.424823536521,404.280568914713,413.05596019196,410.803308076903,426.605680418062,419.173248786553,438.463882743882,432.297562301741,460.032236617561,466.33367598761,478.855153862414,481.111301105002,489.43381232354,494.635494276939,510.595514267758,520.934643318794,519.696077799466,507.710324511201,547.420151334177,540.584824310098
Niger,NER,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,80.5,..,78.9,..,..,..,60.6,..,..,53.6,..,..,..,50.9,..,..,50.6,..,..
Niger,NER,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,92.8,..,93,..,..,..,88.3,..,..,82.4,..,..,..,81.2,..,..,83.1,..,..
Niger,NER,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,98.1,..,97.9,..,..,..,97.7,..,..,96.7,..,..,..,95,..,..,96.3,..,..
Nigeria,NGA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1429.40559246409,1462.53599651572,1508.55359010266,1693.74572675905,1769.88223743289,1882.1819862634,1950.12236810153,2013.27401094831,2088.60443004583,2170.05881613981,2281.38634618286,2397.32354525449,2455.7464935376,2490.21311115351,2585.64719625123,2677.49358113967,2679.5542234874,2570.95975900419,2526.99960987237,2512.08047529121,2505.46223905246,2401.1834151547,2429.58529026503,2449.58798087473,2460.39449557057
Nigeria,NGA,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,47.9,..,..,..,..,..,..,34.9,..,33.8,..,..,32.3,..,..,30.9,..,..,..,..,..
Nigeria,NGA,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,75.6,..,..,..,..,..,..,66,..,65.1,..,..,63.3,..,..,63.5,..,..,..,..,..
Nigeria,NGA,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,94,..,..,..,..,..,..,90.8,..,90.5,..,..,89.5,..,..,90.8,..,..,..,..,..
North Macedonia,MKD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3154.84918240006,3283.37934095351,3169.32514368931,3240.11064526089,3307.92040834712,3473.76544811451,3657.56307699216,3866.74650622977,4140.63354809364,4392.5507164151,4405.20045750867,4582.36517512347,4711.13027870081,4708.05168535923,4863.68088666968,5053.75001236367,5262.68671928674,5429.94678358359,5510.81862920922,5698.39334484489,5961.58475399191,5743.72649424581,6064.92315120022,6217.95164120428,6350.24340716068
North Macedonia,MKD,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,9.8,10.4,9.1,6.9,5.2,4.5,5.5,4.2,4.5,3.4,2.7,..,..,..,..
North Macedonia,MKD,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,18.6,17.9,15.5,14.1,12,10.5,10.1,9.7,9.2,7.1,7.5,..,..,..,..
North Macedonia,MKD,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,40.8,37.8,37.2,35.7,34.1,29.8,28.8,24.9,23.1,20.8,19,..,..,..,..
Northern Mariana Islands,MNP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,20827.8058048671,21610.3654775378,21739.0461402812,19767.4536015717,19235.4058294113,18806.6229303343,17565.5811849842,15233.9434728666,16294.5109198368,15541.5541554155,15715.743349961,16204.5455998391,16974.2784213627,17665.1007493109,22995.5274095066,28549.3265760963,23242.9254375819,20796.0304233721,14703.5116119755,..,..,..
Northern Mariana Islands,MNP,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Norway,NOR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,66094.7354617269,67846.5968530147,68899.5269042015,69472.9836723066,69719.312268163,72090.9862919578,73524.2549173583,74729.7366063199,76115.7066720983,75535.2117892008,73141.3073422967,72804.3956195341,72660.6754085214,73661.6785918009,73515.9144885958,74180.323865677,74809.9658049898,75017.4944737055,76247.4116556881,76373.6241145297,76712.2871258373,75287.2059530897,77812.7115682103,79434.6256451575,78939.4047672371
Norway,NOR,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,0.2,..,..,0.2,0.3,0.2,0.1,0.1,0.2,0.1,0.2,0.1,0.1,0.1,0.1,0.2,0.3,0.3,0.3,0.2,..,..,..,..
Norway,NOR,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,0.2,..,..,0.2,0.3,0.3,0.3,0.3,0.3,0.1,0.2,0.1,0.2,0.2,0.1,0.2,0.4,0.3,0.3,0.3,..,..,..,..
Norway,NOR,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,0.5,..,..,0.4,0.6,0.5,0.7,0.5,0.5,0.3,0.4,0.3,0.3,0.4,0.4,0.4,0.7,0.6,0.5,0.5,..,..,..,..
Oman,OMN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,18983.1838884442,19953.6751804852,20581.2636060941,20109.0545563731,19347.5235160853,19301.8067105688,19418.0150470802,20097.9004025076,20629.8433742336,21939.8474441524,22879.5051595214,21782.7993849554,20142.1570523789,19888.7538617435,19387.0827691562,18694.3109518924,18777.4330589162,18799.808451388,18260.005074704,18256.6531453301,18044.2704535008,17662.242841682,18300.7619953758,18856.8752373478,18821.9818345292
Oman,OMN,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Oman,OMN,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
